            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
         47.9752          558946          320240        -62861.9         686.292         476.435         129.782     3.32842e+06     2.29513e+06     1.46473e+06       0.0102923         6.18546
          47.989          559181          320544        -62680.1         686.199         476.565         130.094      3.3441e+06      2.2641e+06     1.40394e+06      0.00791134         6.11499
         48.0028          559468          320885        -62473.6         686.129         476.703         130.308      3.3589e+06     2.23396e+06     1.33603e+06       0.0117184         6.11325
         48.0165          559785          321213        -62247.3         686.087         476.844         130.406     3.37291e+06      2.2053e+06     1.26236e+06       0.0122729         6.17822
         48.0303          560103          321533        -62000.9         686.074         476.979         130.377     3.38501e+06     2.17908e+06     1.18548e+06       0.0123366         6.17722
         48.0441          560390          321843        -61731.9         686.078         477.101         130.206     3.39456e+06     2.15559e+06     1.10754e+06       0.0116634         6.12468
         48.0579          560646          322113        -61449.6         686.091         477.196         129.887     3.40189e+06     2.13518e+06     1.02958e+06       0.0125208         6.09015
         48.0716          560876          322352        -61155.6         686.109         477.241         129.424      3.4071e+06     2.11747e+06          951660       0.0149129         6.06017
         48.0854          561101          322583        -60848.5         686.131          477.22         128.828     3.41045e+06     2.10231e+06          873334        0.011997         6.04179
         48.0992          561329          322806        -60528.1         686.161         477.122         128.124     3.41226e+06     2.08969e+06          794513       0.0170693         6.01908
         48.1129          561562          323024        -60194.6         686.204         476.946         127.346     3.41243e+06     2.07993e+06          715508      0.00904363         6.00422
         48.1267          561780          323226        -59841.1         686.262         476.698         126.536     3.41089e+06     2.07338e+06          636808       0.0128426         5.99198
         48.1405          561968          323394        -59473.9          686.34         476.385         125.734      3.4074e+06     2.07015e+06          559078       0.0172722         5.97536
         48.1543          562105          323516        -59091.2         686.436         476.013         124.976     3.40156e+06     2.07059e+06          482712      0.00644875         5.95369
          48.168          562156          323570        -58686.7         686.542         475.587         124.287     3.39216e+06     2.07567e+06          407286       0.0168649         5.92761
         48.1818          562065          323519          -58242         686.633         475.109          123.68     3.37707e+06     2.08712e+06          330965        0.010546         5.91739
         48.1956          561786          323312        -57737.8         686.666         474.569         123.163     3.35346e+06     2.10674e+06          251962       0.0102266         5.89428
         48.2094          561309          322934        -57173.7         686.601          473.96         122.738     3.32095e+06     2.13487e+06          170407       0.0124236         5.84911
         48.2231          560704          322430        -56568.2         686.404         473.285          122.38     3.28173e+06      2.1691e+06         89066.6       0.0128655          5.7802
         48.2369          560066          321874        -55955.6         686.058         472.573         122.054     3.23995e+06     2.20634e+06         11284.8      0.00888654         5.69949
         48.2507          559464          321324        -55360.7          685.57         471.861          121.72     3.19866e+06      2.2442e+06        -61186.6       0.0101919         5.62491
         48.2645          558925          320796        -54790.2         684.959          471.18         121.352     3.15875e+06     2.28197e+06         -128588       0.0129701         5.56221
         48.2782          558452          320297        -54243.8         684.253         470.548          120.94     3.12021e+06      2.3199e+06         -191515       0.0150415         5.50731
          48.292          558031          319820        -53715.8         683.483         469.971         120.485      3.0827e+06     2.35813e+06         -249872      0.00932594         5.47393
         48.3058          557654          319363        -53211.5         682.681         469.455         119.988     3.04636e+06     2.39633e+06         -303029       0.0134767          5.4441
         48.3196          557335          318934        -52734.5         681.869         469.003          119.45     3.01146e+06     2.43421e+06         -351264       0.0140891         5.41219
         48.3333          557092          318537        -52278.6         681.066         468.612         118.877     2.97824e+06     2.47159e+06         -396236      0.00590176         5.37947
         48.3471          556950          318193        -51843.6         680.298         468.278         118.272     2.94694e+06     2.50877e+06         -440087       0.0103573         5.34933
         48.3609          556919          317904        -51427.4         679.589         467.992         117.637     2.91704e+06     2.54602e+06         -483636       0.0106958         5.53906
         48.3747          556955          317644        -51037.6         678.959         467.736          116.97     2.88837e+06     2.58344e+06         -525061        0.011559         5.50611
         48.3884          557000          317375        -50673.7         678.415         467.485         116.266     2.86048e+06     2.62069e+06         -561053       0.0112213         5.44631
         48.4022          557024          317075        -50347.6         677.952         467.211         115.516     2.83315e+06     2.65725e+06         -589305      0.00639483         5.51351
          48.416          557018          316738        -50066.1         677.563         466.889         114.704     2.80648e+06     2.69254e+06         -608930       0.0150286         5.55952
         48.4298          556991          316373        -49820.6         677.238         466.505         113.811     2.78066e+06     2.72634e+06         -621033      0.00716398         5.58995
         48.4435          556968          316004        -49612.5          676.97         466.053         112.823     2.75609e+06     2.75855e+06         -627106      0.00959286         5.62587
         48.4573          556962          315649        -49439.7         676.746         465.533         111.737     2.73329e+06     2.78926e+06         -628492       0.0152376         5.67303
         48.4711          556986          315299        -49298.4         676.562         464.955         110.564     2.71231e+06     2.81839e+06         -625892      0.00798896         5.71526
         48.4848          557052          314949        -49180.6         676.416         464.332         109.327     2.69302e+06     2.84569e+06         -619526      0.00723424           5.769
         48.4986          557151          314624        -49091.6         676.311         463.678         108.048     2.67598e+06     2.87132e+06         -609786      0.00626165         5.82374
         48.5124          557268          314320          -49028         676.249         463.014         106.748     2.66089e+06     2.89559e+06         -597262      0.00854729         5.87728
         48.5262          557427          314025        -48989.5         676.232         462.344         105.447      2.6475e+06     2.91785e+06         -582118      0.00997623         5.91123
         48.5399          557602          313744        -48973.3         676.255         461.677         104.155      2.6357e+06     2.93881e+06         -565064      0.00804847         5.93994
         48.5537          557805          313481        -48983.9         676.316          461.02         102.879     2.62538e+06     2.95833e+06         -546427       0.0102279         5.96414
         48.5675          558024          313223        -49010.6         676.407         460.374         101.628     2.61616e+06     2.97653e+06         -526595      0.00708217         5.98538
         48.5813          558265          312986        -49056.9         676.525         459.747          100.41     2.60808e+06     2.99356e+06         -506069      0.00664136         6.00563
          48.595          558525          312763        -49119.5         676.661         459.148         99.2347     2.60115e+06     3.00944e+06         -485224      0.00738575           6.022
         48.6088          558796          312553        -49192.7         676.814         458.585         98.1058     2.59514e+06     3.02439e+06         -464351      0.00753729         6.03565
         48.6226          559080          312358        -49274.5         676.979         458.066         97.0263     2.59013e+06     3.03857e+06         -443541      0.00187501         6.04792
         48.6364          559361          312167        -49360.7         677.145         457.601          96.001     2.58543e+06     3.05291e+06         -423024      0.00460366         6.05734
         48.6501          559627          311974        -49449.4         677.306         457.202          95.033     2.58074e+06     3.06756e+06         -402493       0.0122065         6.07671
         48.6639          559876          311784        -49547.4          677.45         456.874         94.1259     2.57577e+06      3.0831e+06         -381810      0.00783012         6.09281
         48.6777          560096          311588        -49653.5          677.57         456.624         93.2864     2.57013e+06     3.09992e+06         -360643       0.0157162         6.10466
         48.6915          560293          311393        -49767.4         677.659         456.466         92.5201     2.56396e+06     3.11788e+06         -338666       0.0203806         6.11298
         48.7052          560465          311203        -49887.8         677.704         456.413         91.8267     2.55735e+06     3.13732e+06         -315537       0.0139512         6.11423
          48.719          560647          311049        -50028.8           677.7         456.483         91.2071     2.55166e+06     3.15684e+06         -290980      0.00845564          6.1085
         48.7328          560821          310922        -50184.5         677.646         456.699         90.6632     2.54641e+06     3.17744e+06         -264642        0.019551         6.09811
         48.7466          561042          310868        -50366.5         677.544         457.081          90.193     2.54314e+06     3.19752e+06         -236166       0.0054946         6.08234
         48.7603          561318          310886        -50575.3         677.405         457.644         89.7944     2.54202e+06     3.21719e+06         -205294        0.021224         6.05609
         48.7741          561678          311002        -50816.1         677.246         458.402         89.4637     2.54396e+06      3.2353e+06         -172028       0.0216606         6.01383
         48.7879          562106          311205        -51083.9         677.086         459.361         89.2021     2.54884e+06     3.25184e+06         -136729       0.0111874         6.08639
         48.8017          562606          311499        -51366.6         676.946         460.518         89.0107     2.55693e+06     3.26582e+06         -100034        0.016987         6.07024
         48.8154          563168          311880        -51669.9         676.843          461.86         88.8932     2.56819e+06     3.27662e+06        -62896.8      0.00784935         6.04029
         48.8292          563764          312322        -51975.5         676.794         463.366         88.8571     2.58196e+06     3.28427e+06          -25948      0.00789856         6.06551
          48.843          564387          312817        -52289.1          676.81         465.001         88.9112     2.59786e+06     3.28801e+06         10092.3       0.0142917         6.09646
         48.8567          565035          313363        -52592.2         676.902         466.732          89.061     2.61553e+06     3.28822e+06         45151.4       0.0132631         6.11836
         48.8705          565684          313928        -52901.6         677.073         468.516         89.3069     2.63434e+06     3.28574e+06         79500.8       0.0131934         6.13993
         48.8843          566338          314523        -53211.8         677.327         470.313         89.6428     2.65411e+06     3.28111e+06          113503        0.016577         6.15841
         48.8981          566982          315115        -53527.1         677.662         472.084         90.0578     2.67412e+06     3.27517e+06          147611       0.0170256         6.17325
         48.9118          567610          315706        -53842.2         678.077         473.796         90.5365     2.69401e+06     3.26862e+06          182119       0.0145063         6.18835
         48.9256          568198          316272        -54158.5         678.563         475.417         91.0632     2.71302e+06     3.26248e+06          217310       0.0187621         6.20287
         48.9394          568723          316790        -54473.9         679.105         476.925         91.6224     2.73004e+06     3.25784e+06          253667       0.0130758         6.21066
         48.9532          569164          317243        -54784.2          679.68         478.296         92.1982     2.74424e+06     3.25596e+06          291935       0.0207848         6.21134
         48.9669          569484          317598        -55090.9         680.282         479.521         92.7756     2.75397e+06     3.25862e+06          333001      0.00908228         6.16639
         48.9807          569657          317828          -55390         680.869         480.587         93.3464     2.75804e+06     3.26725e+06          377886      0.00809454         6.12079
         48.9945          569664          317918          -55686         681.393         481.489         93.9112     2.75583e+06     3.28243e+06          427206       0.0127046          6.0461
         49.0083          569517          317878        -55982.3         681.824         482.233         94.4638     2.74797e+06     3.30337e+06          481211       0.0111621         6.05151
          49.022          569253          317735        -56286.4          682.14         482.837         95.0034     2.73618e+06     3.32816e+06          539397       0.0123146         6.05568
         49.0358          568919          317538        -56604.1         682.323         483.325         95.5266     2.72284e+06     3.35408e+06          600647       0.0233757         6.04012
         49.0496          568548          317321        -56938.4         682.381         483.731         96.0353     2.70987e+06     3.37907e+06          663901       0.0194192          6.0139
         49.0634          568177          317115        -57289.9         682.324         484.088         96.5312     2.69865e+06      3.4015e+06          728169       0.0210794         5.99497
         49.0771          567834          316947          -57660         682.179         484.418         97.0146     2.69028e+06     3.42013e+06          792750       0.0159085           5.963
         49.0909          567542          316834        -58044.6         681.974         484.749         97.4867     2.68585e+06     3.43414e+06          856604      0.00819927         5.93239
         49.1047          567314          316786        -58452.9         681.736         485.094         97.9424     2.68576e+06     3.44277e+06          918909        0.009774         5.89145
         49.1185          567144          316801        -58878.1         681.497         485.464         98.3767     2.68998e+06      3.4462e+06          979225       0.0100802         5.89502
         49.1322          567036          316880        -59318.1         681.283          485.86         98.7828     2.69775e+06     3.44479e+06     1.03762e+06       0.0139343         5.92426
          49.146          566979          317009        -59768.3         681.108         486.272         99.1556     2.70844e+06     3.43922e+06     1.09435e+06       0.0171365         5.94725
         49.1598          566955          317176        -60229.4         680.986         486.691         99.4935     2.72156e+06     3.43032e+06     1.14962e+06       0.0199464         5.96643
         49.1736          566957          317372        -60698.3         680.925         487.104         99.7975     2.73649e+06     3.41885e+06     1.20366e+06       0.0099659          5.9811
         49.1873          566965          317574        -61178.6         680.921         487.495         100.067     2.75271e+06     3.40529e+06     1.25665e+06       0.0101293          5.9942
         49.2011          566968          317780        -61649.5         680.969         487.853         100.308     2.76998e+06     3.39013e+06     1.30867e+06      0.00520322         6.00645
         49.2149          566967          317982        -62124.3         681.061         488.168         100.517     2.78758e+06       3.373e+06     1.35983e+06      0.00591512          6.0115
         49.2287          566955          318194        -62583.1          681.19         488.437         100.697       2.806e+06     3.35438e+06     1.40996e+06      0.00995893         6.01246
         49.2424          566944          318405        -63037.7         681.346         488.656          100.85       2.825e+06     3.33396e+06     1.45868e+06       0.0158662         6.02326
         49.2562          566921          318605        -63487.3         681.523         488.825         100.982     2.84483e+06     3.31177e+06     1.50572e+06       0.0118407          6.0889
           49.27          566886          318806        -63911.9         681.714         488.951         101.098     2.86583e+06     3.28812e+06     1.55089e+06       0.0215361         6.15099
         49.2837          566843          319004        -64323.5         681.914         489.039         101.202      2.8872e+06     3.26248e+06     1.59405e+06       0.0108546         6.20501
         49.2975          566791          319198        -64717.7         682.114         489.094         101.294     2.90891e+06     3.23501e+06     1.63514e+06       0.0122224         6.25448
         49.3113          566737          319394        -65084.6         682.303         489.124         101.379     2.93165e+06     3.20587e+06     1.67392e+06        0.010507         6.29641
         49.3251          566690          319591        -65428.9         682.473         489.131         101.454     2.95564e+06     3.17489e+06     1.70996e+06       0.0139512         6.33157
         49.3388          566647          319789        -65759.4         682.626          489.12         101.518     2.98027e+06     3.14199e+06     1.74339e+06       0.0189445         6.36428
         49.3526          566596          319990        -66071.3         682.762         489.094         101.568     3.00522e+06     3.10755e+06     1.77411e+06       0.0167735            6.41
         49.3664          566526          320183        -66358.1         682.879         489.053         101.601     3.03038e+06     3.07217e+06     1.80248e+06       0.0178734         6.43987
         49.3802          566434          320361          -66623          682.98         488.989         101.615     3.05515e+06     3.03635e+06     1.82875e+06       0.0175263         6.46354
         49.3939          566312          320514        -66865.2         683.067           488.9         101.608     3.07924e+06     3.00034e+06     1.85342e+06       0.0081818         6.48294
         49.4077          566156          320632          -67089         683.136         488.781         101.581     3.10235e+06      2.9642e+06     1.87663e+06       0.0130054          6.4996
         49.4215          565971          320727        -67292.1         683.182         488.629         101.534     3.12521e+06     2.92759e+06     1.89806e+06        0.013198         6.51193
         49.4353          565779          320819        -67473.5         683.208         488.444         101.469     3.14796e+06     2.89033e+06     1.91687e+06       0.0171785         6.51998
          49.449          565588          320914        -67641.6         683.217         488.231         101.391     3.17041e+06     2.85219e+06      1.9325e+06        0.014699         6.52363
         49.4628          565406          321015        -67778.4         683.214         487.992         101.303     3.19312e+06     2.81336e+06     1.94466e+06       0.0109029         6.52183
         49.4766          565228          321116        -67894.1         683.203         487.732         101.212     3.21573e+06     2.77404e+06      1.9537e+06       0.0226498         6.51442
         49.4904          565050          321204        -67992.6         683.179         487.453         101.117     3.23836e+06     2.73422e+06     1.95954e+06       0.0219562         6.50265
         49.5041          564884          321295        -68065.7         683.146         487.161         101.019     3.26124e+06     2.69424e+06     1.96202e+06       0.0215693          6.4859
         49.5179          564732          321403        -68120.8         683.105         486.861         100.918     3.28386e+06     2.65361e+06      1.9607e+06        0.016273         6.46347
         49.5317          564605          321540          -68151          683.06         486.556         100.817      3.3064e+06     2.61248e+06     1.95466e+06       0.0248565         6.44819
         49.5455          564510          321715        -68152.2         683.018         486.254         100.719     3.32907e+06     2.57055e+06     1.94393e+06        0.022644         6.50954
         49.5592          564450          321866        -68138.5         682.983         485.957         100.625     3.35333e+06     2.52837e+06     1.92828e+06       0.0200657         6.55849
          49.573          564374          322066        -68091.7         682.955         485.674         100.542     3.37673e+06     2.48504e+06     1.90796e+06       0.0137914         6.56541
         49.5868          564337          322260        -68020.5         682.932         485.407         100.486     3.39996e+06     2.44335e+06     1.88415e+06        0.010302         6.56595
         49.6006          564267          322435        -67924.3         682.912         485.148         100.469     3.42264e+06     2.40217e+06     1.85768e+06       0.0138606         6.56385
         49.6143          564163          322612        -67787.3         682.887         484.901         100.488     3.44365e+06     2.36188e+06     1.82841e+06       0.0190603          6.5671
         49.6281          564043          322753        -67618.5         682.844         484.661         100.545     3.46385e+06     2.32341e+06     1.79555e+06       0.0158274          6.5769
         49.6419          563891          322879        -67407.4         682.779         484.423         100.644     3.48197e+06     2.28585e+06     1.75793e+06       0.0145905         6.58565
         49.6556          563715          322994        -67148.9         682.685         484.189         100.786      3.4981e+06     2.24956e+06     1.71415e+06       0.0171278         6.59185
         49.6694          563516          323056        -66840.8         682.559         483.957         100.976     3.51227e+06     2.21507e+06     1.66295e+06       0.0154613         6.59314
         49.6832          563290          323091        -66475.4         682.399         483.724          101.22     3.52344e+06     2.18277e+06     1.60338e+06       0.0149087         6.59335
          49.697          563040          323119        -66039.6         682.205         483.489         101.528     3.53081e+06     2.15292e+06     1.53426e+06        0.017953         6.60255
         49.7107          562773          323097        -65540.9         681.981         483.241         101.914     3.53466e+06     2.12623e+06     1.45473e+06       0.0111363         6.59613
         49.7245          562479          323031        -64975.1         681.734         482.972         102.395     3.53424e+06     2.10322e+06     1.36468e+06      0.00706574         6.55309
         49.7383          562158          322916        -64347.6          681.47         482.671         102.985       3.529e+06     2.08462e+06     1.26496e+06      0.00776224         6.53883
         49.7521          561788          322730          -63671         681.192         482.321         103.691     3.51839e+06       2.071e+06     1.15805e+06       0.0140053         6.51239
         49.7658          561341          322456        -62958.8         680.898         481.901           104.5     3.50203e+06     2.06307e+06     1.04835e+06       0.0120199         6.44673
         49.7796          560794          322076        -62233.3         680.576         481.382         105.381     3.48005e+06     2.06091e+06          940743       0.0116616         6.27313
         49.7934          560162          321596        -61517.9         680.211         480.742          106.29     3.45359e+06     2.06355e+06          837772      0.00567696         6.07659
         49.8072          559488          321061        -60825.4         679.798         479.976         107.178     3.42379e+06     2.06993e+06          738936       0.0122516         6.13993
         49.8209          558811          320504        -60155.6         679.332         479.094         108.001     3.39189e+06     2.07934e+06          643770       0.0100732         6.23462
         49.8347          558134          319933        -59522.1         678.813         478.111         108.728     3.35899e+06     2.09117e+06          554397      0.00861683         6.19953
         49.8485          557448          319339        -58936.1         678.233         477.047         109.339     3.32595e+06     2.10484e+06          474684      0.00534055         6.32759
         49.8623          556758          318739        -58404.4         677.595         475.928         109.822     3.29395e+06      2.1196e+06          405810      0.00700521         6.28722
          49.876          556108          318157        -57919.2         676.904         474.793          110.18     3.26344e+06      2.1349e+06          344502       0.0144559          6.2893
         49.8898          555535          317622        -57471.4         676.185          473.68         110.435     3.23428e+06     2.15103e+06          286183       0.0139354         6.26321
         49.9036          555056          317147        -57049.7         675.459         472.616         110.613     3.20657e+06     2.16808e+06          229246       0.0111124         6.21352
         49.9174          554675          316729        -56651.4          674.75         471.619         110.734     3.18089e+06     2.18547e+06          174423       0.0101852         6.16033
         49.9311          554408          316385        -56281.7         674.083         470.699         110.815     3.15805e+06     2.20248e+06          122114      0.00804869         6.11365
         49.9449          554271          316127        -55934.2         673.479         469.871         110.869     3.13804e+06      2.2191e+06           70813       0.0110623         6.08469
         49.9587          554231          315929        -55607.1         672.961         469.137         110.904     3.11983e+06     2.23638e+06         19362.3      0.00914113         6.05835
         49.9725          554188          315723          -55285         672.542         468.472         110.922     3.09974e+06     2.25731e+06        -32359.6       0.0065338         6.14677
         49.9862          554002          315396        -54953.8         672.205         467.819         110.909      3.0729e+06     2.28512e+06        -83691.6      0.00799076         6.10751
              50          553611          314894        -54602.5         671.907          467.11         110.851     3.03704e+06     2.32128e+06         -132873      0.00435211         6.03191
         50.0138          553049          314241        -54242.9         671.609         466.291         110.715      2.9939e+06     2.36309e+06         -177675      0.00919665         5.93159
         50.0275          552421          313522        -53898.4         671.287         465.345         110.459     2.94781e+06     2.40689e+06         -216718       0.0148852         5.83596
         50.0413          551785          312789        -53582.1         670.934         464.279         110.042     2.90206e+06     2.45029e+06         -249945       0.0136199         5.77332
         50.0551          551173          312070          -53290          670.55         463.111          109.45     2.85819e+06     2.49253e+06         -277671       0.0205185         5.72077
         50.0689          550597          311382        -53027.5         670.142         461.862         108.692     2.81678e+06     2.53305e+06         -299991        0.010654         5.67541
         50.0826          550052          310713        -52789.7         669.726          460.56         107.792     2.77821e+06     2.57185e+06         -317184       0.0179022         5.63645
         50.0964          549547          310087        -52573.4         669.321         459.233         106.788     2.74246e+06     2.60866e+06         -329843       0.0116201         5.60644
         50.1102          549078          309506        -52381.9         668.943         457.914         105.718      2.7097e+06     2.64344e+06         -338414       0.0111877         5.58739
          50.124          548655          308955          -52209         668.605         456.622         104.614     2.67957e+06     2.67597e+06         -343251       0.0161718         5.63795
         50.1377          548291          308426        -52052.5          668.31         455.369         103.506       2.652e+06     2.70593e+06         -344465      0.00591007         5.68427
         50.1515          547979          307944        -51918.3         668.061         454.166         102.412     2.62744e+06     2.73336e+06         -342494       0.0122585         5.72329
         50.1653          547715          307507        -51797.3         667.852         453.024         101.348     2.60565e+06     2.75871e+06         -337953       0.0086296         5.76019
         50.1791          547528          307107        -51692.7         667.683         451.938         100.327     2.58633e+06     2.78145e+06         -331096      0.00943382         5.79204
         50.1928          547397          306750        -51598.3         667.551         450.916         99.3601     2.56942e+06     2.80251e+06         -322625       0.0131691         5.82024
         50.2066          547344          306430        -51512.6          667.46         449.955         98.4571     2.55485e+06     2.82211e+06         -312896       0.0127947         5.84553
         50.2204          547351          306138        -51434.8         667.411         449.056          97.627     2.54208e+06     2.84057e+06         -302380      0.00763514         5.86871
         50.2342          547427          305886        -51367.6         667.407         448.217         96.8769     2.53092e+06     2.85838e+06         -291487      0.00333758          5.8972
         50.2479          547556          305658        -51304.9         667.447          447.44         96.2124     2.52103e+06     2.87606e+06         -280398      0.00726486         5.92858
         50.2617          547732          305454        -51248.4         667.531         446.719         95.6339     2.51187e+06     2.89412e+06         -269180      0.00947586         5.97132
         50.2755          547952          305273        -51196.9         667.655         446.054         95.1407     2.50339e+06     2.91279e+06         -257640      0.00769793         5.99573
         50.2893          548198          305103        -51149.6         667.812         445.438         94.7317     2.49516e+06     2.93273e+06         -245549       0.0122591         6.01523
          50.303          548476          304944        -51113.9         667.999         444.874         94.4014     2.48743e+06     2.95362e+06         -232224        0.016424         6.02846
         50.3168          548798          304821        -51097.9         668.206         444.362         94.1435     2.48029e+06     2.97574e+06         -217296      0.00975654         6.03342
         50.3306          549158          304727        -51103.2         668.431         443.909         93.9459     2.47358e+06     2.99939e+06         -200311      0.00876226         6.03289
         50.3444          549563          304668        -51136.3         668.672         443.529         93.7954     2.46766e+06     3.02428e+06         -181035       0.0127734         6.04542
         50.3581          549999          304648        -51193.6         668.924          443.24         93.6783     2.46254e+06     3.05049e+06         -159763      0.00506056         6.05235
         50.3719          550488          304685        -51281.5         669.181         443.064         93.5871     2.45938e+06     3.07653e+06         -136664       0.0129512         6.05236
         50.3857          551008          304773        -51392.3         669.443         443.023         93.5188     2.45742e+06     3.10325e+06         -111798       0.0100057         6.04737
         50.3994          551596          304945        -51538.4         669.709         443.142         93.4723     2.45816e+06     3.12894e+06        -85121.1       0.0122527         6.03763
         50.4132          552254          305199        -51714.1         669.984          443.44         93.4472      2.4615e+06      3.1535e+06        -56901.1       0.0121952         6.01924
          50.427          552999          305558        -51917.8         670.273         443.935         93.4461     2.46824e+06     3.17559e+06        -27480.6       0.0135392         5.99681
         50.4408          553809          306001        -52151.8         670.585         444.636         93.4703     2.47814e+06     3.19531e+06         2556.29       0.0149248           5.972
         50.4545          554703          306541          -52405         670.934         445.546         93.5191     2.49139e+06     3.21199e+06         33136.1       0.0125937         5.96955
         50.4683          555679          307172        -52687.1         671.336         446.656         93.5889     2.50794e+06     3.22572e+06         64098.6       0.0157653         6.01295
         50.4821          556727          307874        -52986.4         671.807         447.948         93.6734     2.52711e+06     3.23716e+06         95606.3       0.0148146         6.05284
         50.4959          557850          308638        -53310.4         672.366         449.392         93.7657     2.54847e+06      3.2462e+06          127761       0.0166029         6.08887
         50.5096          559047          309468        -53650.5         673.027         450.952         93.8561     2.57188e+06     3.25317e+06          160477       0.0127225         6.11582
         50.5234          560285          310320        -54013.1         673.795         452.586         93.9317     2.59646e+06     3.25893e+06          193826       0.0144961         6.14235
         50.5372          561564          311206        -54393.8         674.674         454.258         93.9793     2.62223e+06     3.26348e+06          227833       0.0119156         6.16569
          50.551          562860          312098        -54788.2         675.658         455.935         93.9866     2.64856e+06     3.26719e+06          262434       0.0211346         6.18583
         50.5647          564170          312998        -55195.3         676.739         457.592         93.9432      2.6754e+06     3.27015e+06          297570       0.0234005         6.20591
         50.5785          565488          313900        -55610.7         677.912         459.206         93.8463     2.70248e+06     3.27261e+06          333211       0.0137762         6.22541
         50.5923          566798          314792        -56037.5         679.165         460.762         93.6934      2.7296e+06     3.27462e+06          369378       0.0114952         6.23853
         50.6061          568107          315679        -56471.1         680.485          462.25         93.4843     2.75701e+06     3.27591e+06          406031       0.0169362         6.24559
         50.6198          569404          316560        -56910.1         681.875         463.669         93.2173     2.78439e+06      3.2766e+06          443158       0.0129844         6.20638
         50.6336          570682          317420          -57352         683.316         465.017         92.8955     2.81174e+06     3.27664e+06          480658       0.0107734         6.16172
         50.6474          571925          318258        -57794.1         684.781         466.296         92.5284     2.83893e+06     3.27604e+06          518491       0.0114726         6.09723
         50.6612          573137          319074        -58232.6          686.26         467.507         92.1196     2.86585e+06     3.27462e+06          556689        0.015715         6.13451
         50.6749          574299          319852        -58667.9         687.751         468.648         91.6743     2.89228e+06     3.27251e+06          595230       0.0179726         6.13851
         50.6887          575408          320595        -59101.6         689.242         469.715          91.202     2.91816e+06     3.26971e+06          634219       0.0223137         6.12739
         50.7025          576448          321292        -59526.2         690.723         470.706           90.71     2.94304e+06     3.26638e+06          674046         0.01629         6.10411
         50.7163          577410          321936        -59943.8         692.187         471.618         90.2054     2.96655e+06     3.26285e+06          714959       0.0190143         6.08713
           50.73          578280          322519        -60357.9         693.618         472.442         89.6945     2.98821e+06     3.25947e+06          757513       0.0144594         6.05349
         50.7438          579045          323030        -60763.5         695.009         473.178         89.1859     3.00788e+06     3.25683e+06          801970       0.0118257         6.03706
         50.7576          579699          323459        -61164.9         696.341         473.826         88.6885     3.02522e+06     3.25506e+06          848576       0.0151224         6.03241
         50.7713          580222          323802        -61557.3         697.602         474.392         88.2136      3.0402e+06     3.25421e+06          897345       0.0117711         6.02388
         50.7851          580628          324068        -61941.3         698.771         474.878         87.7751     3.05302e+06     3.25367e+06          948356       0.0088022         5.99625
         50.7989          580934          324269        -62315.8         699.837         475.291         87.3868      3.0643e+06     3.25281e+06      1.0012e+06        0.011915         5.99152
         50.8127          581157          324427        -62686.6         700.798         475.653         87.0652       3.075e+06     3.25082e+06     1.05519e+06       0.0158055         6.01289
         50.8264          581315          324554        -63053.4         701.651         475.982         86.8234     3.08601e+06     3.24714e+06     1.10964e+06       0.0146909           6.031
         50.8402          581416          324654          -63425         702.398         476.293         86.6713     3.09764e+06     3.24104e+06     1.16373e+06       0.0189713          6.0466
          50.854          581473          324737        -63777.2         703.045         476.596         86.6193     3.11036e+06     3.23257e+06     1.21707e+06      0.00919574         6.05592
         50.8678          581487          324804        -64132.5         703.605         476.894         86.6672      3.1236e+06     3.22107e+06     1.26935e+06       0.0157828         6.06257
         50.8815          581461          324875        -64466.8         704.082         477.185         86.8149     3.13787e+06     3.20716e+06     1.32039e+06       0.0173408         6.06673
         50.8953          581407          324939        -64800.3         704.484          477.46         87.0603     3.15287e+06     3.19064e+06     1.36999e+06       0.0132149         6.09749
         50.9091          581316          324987          -65128         704.826          477.71         87.3968     3.16857e+06     3.17177e+06     1.41792e+06       0.0198108         6.15916
         50.9229          581184          325034          -65441         705.116         477.933         87.8209     3.18537e+06     3.15096e+06     1.46401e+06       0.0280689         6.21933
         50.9366          581022          325074        -65747.7         705.365         478.123         88.3223     3.20262e+06     3.12777e+06     1.50819e+06       0.0284646         6.27374
         50.9504          580829          325110        -66046.9         705.581         478.277         88.8925     3.22004e+06     3.10251e+06     1.55059e+06       0.0247437         6.32125
         50.9642          580604          325149        -66337.6          705.77         478.387         89.5226     3.23808e+06     3.07538e+06     1.59114e+06       0.0151958         6.36372
          50.978          580362          325194        -66614.6         705.936         478.455         90.2089     3.25702e+06     3.04641e+06      1.6298e+06       0.0124497         6.40161
         50.9917          580098          325232        -66892.5         706.087         478.478          90.944      3.2766e+06     3.01542e+06     1.66662e+06       0.0198386         6.43195
         51.0055          579815          325275        -67172.5         706.229         478.457         91.7255     3.29675e+06     2.98236e+06     1.70133e+06       0.0144349          6.4714
         51.0193          579515          325328        -67448.1         706.363         478.389         92.5472     3.31767e+06     2.94737e+06     1.73396e+06      0.00841947         6.50005
         51.0331          579209          325397        -67721.8         706.499         478.275         93.4045     3.33938e+06     2.91044e+06     1.76435e+06       0.0130451         6.52303
         51.0468          578902          325485        -67994.1         706.634         478.112         94.2903      3.3618e+06     2.87174e+06     1.79237e+06       0.0109816         6.54326
